基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,天満橋２丁目,,男,,642,,6,8,7,6,9,5,5,11,6,3,2,6,2,1,3,3,3,,1,1,3,7,9,5,8,11,7,10,9,12,12,10,9,10,15,23,13,13,17,14,14,16,14,18,7,10,13,8,5,13,9,7,10,11,3,7,10,4,6,9,8,14,12,14,5,3,5,8,7,7,8,4,3,6,4,3,4,4,6,1,3,3,2,3,1,2,,1,,1,,1,,,,,,,,,,
2011/3/31,天満橋２丁目,,女,,794,,12,10,5,6,12,6,5,6,4,7,5,7,3,,6,2,1,3,2,3,4,3,5,6,8,8,9,12,9,8,9,15,11,12,19,20,23,24,14,15,19,16,12,11,11,4,14,10,8,8,13,7,8,13,10,17,10,10,5,15,9,7,10,21,19,6,8,5,4,11,5,10,7,12,7,5,7,3,9,10,8,1,7,7,4,2,4,4,6,3,4,2,,,2,2,2,,,,1,
2011/3/31,天満橋２丁目,,計,750,1436,,18,18,12,12,21,11,10,17,10,10,7,13,5,1,9,5,4,3,3,4,7,10,14,11,16,19,16,22,18,20,21,25,20,22,34,43,36,37,31,29,33,32,26,29,18,14,27,18,13,21,22,14,18,24,13,24,20,14,11,24,17,21,22,35,24,9,13,13,11,18,13,14,10,18,11,8,11,7,15,11,11,4,9,10,5,4,4,5,6,4,4,3,,,2,2,2,,,,1,
2011/3/31,天満橋３丁目,,男,,126,,,1,,,,1,,,,,,,,,,,1,,1,3,,,4,2,4,3,3,8,3,1,4,3,4,2,2,4,2,2,4,7,4,,2,3,1,1,2,2,,1,,2,,1,3,1,1,4,2,3,3,,2,2,3,,,,3,,1,,,,,2,,1,1,3,,1,,,,,1,,,,,,,,,,1,,,,,
2011/3/31,天満橋３丁目,,女,,93,,1,1,1,,1,1,,,1,,,,1,,,,,1,1,,1,2,1,,,3,1,5,,5,3,3,2,2,,1,1,1,1,3,1,2,1,3,3,,,1,3,,,,1,1,,1,,,2,2,1,,1,3,,,1,1,,2,2,,,,1,1,1,3,,2,,3,,,1,1,1,,,1,,1,,,,,,,,1,,
2011/3/31,天満橋３丁目,,計,166,219,,1,2,1,,1,2,,,1,,,,1,,,,1,1,2,3,1,2,5,2,4,6,4,13,3,6,7,6,6,4,2,5,3,3,5,10,5,2,3,6,4,1,2,3,3,1,,2,1,2,3,2,1,4,4,5,4,,3,5,3,,1,1,3,2,3,,,,1,3,1,4,1,5,,4,,,1,1,2,,,1,,1,,,,,1,,,1,,
2011/3/31,兎我野町,,男,,115,,1,1,,,1,1,1,1,,,,,,,1,,1,1,,,,2,,1,2,4,3,8,4,5,1,7,2,2,,3,4,3,2,2,5,1,,1,1,1,2,1,1,,,,3,,3,3,1,2,2,1,1,2,2,4,,,1,1,,1,2,3,,2,2,,,,1,,,,,1,,,,,,,,,,,,,,,,,,
2011/3/31,兎我野町,,女,,90,,,1,,2,,,1,1,,,,,1,1,,,3,,,,2,3,2,3,1,1,4,,,,,1,3,3,,,2,,2,,1,1,1,,,,2,,1,2,1,,,1,4,,,,,2,1,3,,3,3,1,1,2,,2,,2,1,2,3,1,,1,,,,,1,1,2,3,1,1,1,,,,,,1,,,,,,,
2011/3/31,兎我野町,,計,137,205,,1,2,,2,1,1,2,2,,,,,1,1,1,,4,1,,,2,5,2,4,3,5,7,8,4,5,1,8,5,5,,3,6,3,4,2,6,2,1,1,1,1,4,1,2,2,1,,3,1,7,3,1,2,2,3,2,5,2,7,3,1,2,3,,3,2,5,1,4,5,1,,1,1,,,,1,2,2,3,1,1,1,,,,,,1,,,,,,,
2011/3/31,同心１丁目,,男,,633,,6,7,5,4,5,7,1,2,2,3,2,4,2,8,4,1,3,3,2,3,4,4,5,15,16,22,18,21,21,11,15,19,15,22,17,13,18,17,11,13,7,17,9,7,9,5,7,9,8,5,5,10,8,6,6,7,7,2,8,5,6,8,8,9,2,6,3,8,10,7,5,2,4,1,7,7,2,3,5,1,3,3,3,1,,,1,,,,,,,,,,,,,,,
