基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2020/3/31,長吉出戸２丁目,,計,1290,2600,0,13,18,14,19,19,21,10,20,18,21,24,22,18,24,28,26,26,36,39,33,34,34,30,22,26,23,24,21,29,19,28,25,32,29,16,25,35,14,21,24,28,30,32,27,33,27,32,33,56,55,57,37,63,37,47,53,47,41,32,33,34,39,27,25,26,25,35,32,23,33,39,26,31,30,21,24,34,24,23,31,28,29,32,27,18,28,16,12,14,12,11,6,10,6,3,2,2,1,0,1,0,0
2020/3/31,長吉出戸３丁目,,男,0,1009,0,7,1,5,7,6,10,9,5,13,12,10,13,10,23,16,19,18,16,19,13,18,17,7,8,11,9,11,12,17,9,9,6,10,6,7,12,8,7,5,4,12,17,8,18,10,23,34,24,32,28,23,27,31,19,22,18,18,19,12,7,8,17,15,9,6,6,10,3,3,7,7,6,6,5,3,7,2,9,8,5,7,5,5,6,3,7,1,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0
2020/3/31,長吉出戸３丁目,,女,0,1071,0,7,5,5,6,3,3,8,6,12,10,11,10,20,19,21,16,23,19,19,21,19,16,16,18,10,8,9,11,9,16,9,6,3,11,9,8,8,6,6,11,10,8,19,16,18,28,31,24,23,33,25,27,21,15,21,20,15,19,13,12,13,10,9,8,4,8,4,3,12,9,4,13,11,3,4,8,11,7,18,12,5,6,6,3,4,8,6,4,1,1,0,0,1,2,0,1,1,0,0,0,0,0
2020/3/31,長吉出戸３丁目,,計,819,2080,0,14,6,10,13,9,13,17,11,25,22,21,23,30,42,37,35,41,35,38,34,37,33,23,26,21,17,20,23,26,25,18,12,13,17,16,20,16,13,11,15,22,25,27,34,28,51,65,48,55,61,48,54,52,34,43,38,33,38,25,19,21,27,24,17,10,14,14,6,15,16,11,19,17,8,7,15,13,16,26,17,12,11,11,9,7,15,7,5,3,2,0,1,1,3,0,1,1,0,0,0,0,0
2020/3/31,長吉出戸４丁目,,男,0,595,0,5,2,3,1,4,3,6,1,4,5,2,5,3,6,8,3,12,6,8,7,6,10,9,5,13,10,12,8,12,9,7,8,6,8,5,6,6,11,4,9,11,3,8,10,9,10,8,5,13,11,11,14,9,9,10,7,10,16,2,8,13,6,8,7,3,9,9,3,3,10,9,8,6,3,5,4,6,5,2,7,4,5,2,3,3,1,1,4,2,0,1,0,0,0,0,1,0,0,0,0,0,0
2020/3/31,長吉出戸４丁目,,女,0,637,0,3,7,3,6,4,5,5,4,4,3,6,1,4,3,2,3,1,6,6,11,6,8,12,6,12,15,9,13,5,11,10,8,6,2,10,11,4,10,10,5,7,9,10,9,7,9,12,8,14,11,9,11,16,11,12,4,8,6,6,4,11,6,4,5,5,5,4,6,13,7,11,11,10,4,7,5,7,7,6,8,3,6,6,9,4,8,1,4,3,1,1,1,1,1,0,1,1,0,0,0,1,0
2020/3/31,長吉出戸４丁目,,計,674,1232,0,8,9,6,7,8,8,11,5,8,8,8,6,7,9,10,6,13,12,14,18,12,18,21,11,25,25,21,21,17,20,17,16,12,10,15,17,10,21,14,14,18,12,18,19,16,19,20,13,27,22,20,25,25,20,22,11,18,22,8,12,24,12,12,12,8,14,13,9,16,17,20,19,16,7,12,9,13,12,8,15,7,11,8,12,7,9,2,8,5,1,2,1,1,1,0,2,1,0,0,0,1,0
2020/3/31,長吉出戸５丁目,,男,0,283,0,2,4,2,1,2,0,5,0,2,1,1,2,4,2,4,2,0,2,2,2,4,3,3,2,5,4,3,2,2,2,3,2,1,2,3,0,4,3,2,0,2,1,5,1,3,3,4,4,2,4,1,7,5,2,2,6,5,10,6,4,1,2,4,1,9,1,7,5,4,5,5,8,9,3,2,4,8,3,6,9,3,1,2,2,6,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0
2020/3/31,長吉出戸５丁目,,女,0,404,0,2,0,2,1,1,2,2,2,1,2,0,3,1,0,2,3,5,5,3,3,3,2,2,1,5,1,7,3,2,3,2,6,6,2,2,2,0,2,2,2,3,3,6,4,1,3,6,3,5,9,7,8,9,3,5,6,13,4,3,5,3,5,3,5,2,3,7,5,5,6,5,8,10,4,4,6,10,9,7,5,8,10,8,8,5,8,13,4,5,3,9,2,2,1,0,3,0,2,0,0,0,0
2020/3/31,長吉出戸５丁目,,計,369,687,0,4,4,4,2,3,2,7,2,3,3,1,5,5,2,6,5,5,7,5,5,7,5,5,3,10,5,10,5,4,5,5,8,7,4,5,2,4,5,4,2,5,4,11,5,4,6,10,7,7,13,8,15,14,5,7,12,18,14,9,9,4,7,7,6,11,4,14,10,9,11,10,16,19,7,6,10,18,12,13,14,11,11,10,10,11,10,13,5,5,4,9,3,2,1,1,3,0,2,0,0,0,0
2020/3/31,長吉出戸６丁目,,男,0,441,0,6,3,5,5,3,3,3,4,0,3,3,2,4,4,4,1,1,5,3,2,4,5,7,8,7,8,9,4,5,6,9,3,6,4,5,8,6,9,7,5,4,5,6,4,1,7,9,5,5,10,9,6,7,4,8,9,10,8,6,8,7,5,5,8,4,5,4,7,3,4,2,4,3,5,3,5,4,6,4,3,5,1,7,3,3,0,4,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0
2020/3/31,長吉出戸６丁目,,女,0,450,0,3,6,1,2,7,4,1,4,3,3,3,3,2,1,4,3,3,2,4,4,5,4,6,3,0,6,8,7,7,4,4,6,3,4,6,6,5,7,4,5,5,6,9,5,2,5,3,5,8,10,6,8,6,6,6,5,9,8,6,9,4,4,9,5,3,4,5,6,4,4,4,3,5,8,6,7,5,1,6,4,7,3,8,2,6,7,3,7,5,1,3,1,2,0,1,2,2,1,0,1,1,0
