基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,福島８丁目,,男,,665,,7,6,5,1,2,5,3,4,3,7,6,5,3,3,9,5,6,7,4,4,3,7,4,8,10,7,12,8,12,11,20,10,8,8,14,9,10,10,11,16,10,14,8,7,8,11,6,4,11,6,13,9,11,6,8,3,10,4,9,5,9,8,16,11,11,4,13,10,5,13,7,6,7,9,7,10,6,6,3,6,6,4,7,7,3,3,2,3,2,3,1,,,,,,,,,,1,
2011/3/31,福島８丁目,,女,,710,,2,4,2,7,1,3,4,2,2,2,3,4,3,2,2,9,2,5,3,6,4,9,10,6,9,11,12,14,15,15,12,14,13,14,11,12,12,12,18,9,7,7,11,4,2,6,7,9,3,8,10,9,5,7,4,5,3,12,7,9,13,11,8,9,12,5,11,6,15,12,6,7,4,11,9,10,5,15,11,11,10,5,7,9,10,1,7,1,5,6,4,2,2,6,2,1,2,2,1,,1,
2011/3/31,福島８丁目,,計,762,1375,,9,10,7,8,3,8,7,6,5,9,9,9,6,5,11,14,8,12,7,10,7,16,14,14,19,18,24,22,27,26,32,24,21,22,25,21,22,22,29,25,17,21,19,11,10,17,13,13,14,14,23,18,16,13,12,8,13,16,16,14,22,19,24,20,23,9,24,16,20,25,13,13,11,20,16,20,11,21,14,17,16,9,14,16,13,4,9,4,7,9,5,2,2,6,2,1,2,2,1,,2,
2011/3/31,玉川１丁目,,男,,1098,,12,21,14,19,18,10,22,9,14,21,9,14,9,8,15,8,8,4,8,5,3,7,7,5,17,8,9,18,17,21,10,16,18,32,21,23,28,28,29,21,23,26,31,28,18,25,21,29,19,13,8,13,17,11,9,13,10,8,10,13,14,10,12,13,6,4,9,6,2,6,9,7,6,8,3,8,6,4,3,2,4,3,2,7,2,4,3,2,,,1,,,1,,,,,,,,
2011/3/31,玉川１丁目,,女,,1304,,25,17,17,21,13,14,18,16,13,11,14,14,19,14,7,8,11,9,6,6,9,4,12,9,5,9,15,21,14,23,17,22,27,31,26,33,29,25,36,26,28,33,27,27,23,16,20,29,15,20,19,16,13,11,12,18,9,13,15,10,11,14,17,20,13,5,8,13,13,13,8,8,7,12,2,7,8,8,6,8,10,7,5,10,7,6,5,3,4,2,,1,1,,1,,,,1,,,
2011/3/31,玉川１丁目,,計,1132,2402,,37,38,31,40,31,24,40,25,27,32,23,28,28,22,22,16,19,13,14,11,12,11,19,14,22,17,24,39,31,44,27,38,45,63,47,56,57,53,65,47,51,59,58,55,41,41,41,58,34,33,27,29,30,22,21,31,19,21,25,23,25,24,29,33,19,9,17,19,15,19,17,15,13,20,5,15,14,12,9,10,14,10,7,17,9,10,8,5,4,2,1,1,1,1,1,,,,1,,,
2011/3/31,玉川２丁目,,男,,1109,,12,6,8,6,5,12,7,7,9,14,6,8,8,9,6,9,9,10,8,5,10,8,17,12,14,11,19,18,15,18,15,11,20,13,11,14,18,19,11,21,15,19,14,11,11,16,11,11,11,11,14,8,11,16,9,10,15,10,11,20,21,33,20,26,22,17,16,25,14,23,21,15,17,17,13,16,6,5,9,12,5,6,6,6,7,5,2,1,4,3,2,,,,,,1,,,,,
2011/3/31,玉川２丁目,,女,,1343,,8,6,7,7,4,9,12,11,12,9,7,5,10,7,6,11,12,9,8,3,15,18,14,21,14,27,21,18,21,15,20,15,25,15,24,23,14,16,16,17,20,24,13,17,14,13,16,14,11,17,10,10,13,13,11,11,10,15,23,24,17,28,40,34,24,12,25,36,25,21,17,13,13,19,15,16,16,7,7,18,12,6,16,11,8,6,7,6,6,5,10,10,,4,,,1,,,,1,
2011/3/31,玉川２丁目,,計,1179,2452,,20,12,15,13,9,21,19,18,21,23,13,13,18,16,12,20,21,19,16,8,25,26,31,33,28,38,40,36,36,33,35,26,45,28,35,37,32,35,27,38,35,43,27,28,25,29,27,25,22,28,24,18,24,29,20,21,25,25,34,44,38,61,60,60,46,29,41,61,39,44,38,28,30,36,28,32,22,12,16,30,17,12,22,17,15,11,9,7,10,8,12,10,,4,,,2,,,,1,
2011/3/31,玉川３丁目,,男,,376,,1,3,2,2,2,4,5,4,3,3,3,,4,3,2,2,3,2,5,6,10,5,5,7,7,7,7,12,8,11,6,8,8,3,7,6,8,5,6,4,7,8,4,2,3,5,4,5,7,,7,5,4,3,1,5,5,5,4,2,5,4,2,8,6,2,4,4,4,5,4,2,5,2,3,5,,3,4,1,3,4,1,1,1,,,2,4,,,,,,,,1,1,,,,
