基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2011/3/31,元町１丁目,,男,,463,,1,7,3,4,1,3,4,1,2,1,,1,1,4,1,1,1,2,1,2,2,2,3,9,9,15,13,14,16,10,11,14,24,8,12,12,10,13,19,11,9,9,6,7,8,6,6,2,2,5,4,5,2,7,4,,7,3,6,1,7,3,8,9,6,2,4,5,3,5,8,2,1,9,2,3,1,2,1,1,1,3,1,1,,3,1,,2,,1,,1,,,,,,,,,
2011/3/31,元町１丁目,,女,,502,,4,3,4,3,4,,,,,2,3,,3,,2,,1,,2,3,3,9,14,14,17,13,13,17,19,11,11,9,17,19,13,11,4,8,5,3,10,2,10,4,6,5,4,2,4,2,2,2,3,6,6,2,1,4,8,3,10,8,7,8,11,5,7,8,8,6,3,2,4,3,8,6,4,6,3,6,4,2,2,5,3,1,1,2,4,,,3,,,,,1,,,,1,
2011/3/31,元町１丁目,,計,699,965,,5,10,7,7,5,3,4,1,2,3,3,1,4,4,3,1,2,2,3,5,5,11,17,23,26,28,26,31,35,21,22,23,41,27,25,23,14,21,24,14,19,11,16,11,14,11,10,4,6,7,6,7,5,13,10,2,8,7,14,4,17,11,15,17,17,7,11,13,11,11,11,4,5,12,10,9,5,8,4,7,5,5,3,6,3,4,2,2,6,,1,3,1,,,,1,,,,1,
2011/3/31,元町２丁目,,男,,486,,3,6,5,,2,2,1,1,,1,5,,1,2,5,,3,,2,6,2,9,11,6,8,11,14,16,12,10,9,11,7,11,3,10,9,7,4,8,8,7,8,9,6,4,7,5,4,3,6,6,7,9,6,11,5,7,10,9,9,9,7,9,8,6,7,7,5,7,7,2,4,4,2,4,5,5,3,2,1,,4,1,2,2,,,2,,,1,,,,1,,,,,,
2011/3/31,元町２丁目,,女,,504,,4,2,2,1,1,1,1,5,3,3,3,3,2,,1,2,,1,5,4,16,6,11,13,15,15,13,11,10,8,10,3,10,5,12,4,10,10,6,3,6,5,6,5,7,6,3,5,4,6,3,2,7,6,3,6,3,5,11,8,5,6,9,11,6,5,7,5,4,11,9,6,6,4,12,6,2,7,3,5,2,2,4,3,4,2,3,3,1,1,3,2,,1,1,,,,,,1,
2011/3/31,元町２丁目,,計,682,990,,7,8,7,1,3,3,2,6,3,4,8,3,3,2,6,2,3,1,7,10,18,15,22,19,23,26,27,27,22,18,19,14,17,16,15,14,19,17,10,11,14,12,14,14,13,10,10,10,8,9,9,8,14,15,9,17,8,12,21,17,14,15,16,20,14,11,14,12,9,18,16,8,10,8,14,10,7,12,6,7,3,2,8,4,6,4,3,3,3,1,3,3,,1,1,1,,,,,1,
2011/3/31,元町３丁目,,男,,709,,5,7,4,2,4,3,1,4,6,3,3,1,1,1,5,5,2,3,3,4,10,11,9,21,22,25,27,31,15,25,24,17,18,19,16,11,11,20,11,15,14,11,8,7,8,6,14,6,6,7,5,6,5,10,5,13,8,8,7,8,7,11,14,7,6,3,11,2,8,8,9,3,1,4,5,1,2,2,3,1,1,1,,1,2,1,1,3,,1,1,,,1,,,1,,,,,
2011/3/31,元町３丁目,,女,,641,,8,6,4,3,2,3,1,3,2,3,2,6,4,2,4,3,1,3,2,5,8,12,21,18,24,14,21,20,21,20,15,19,18,14,16,12,8,7,10,9,5,7,3,7,2,6,6,6,5,4,10,4,8,9,5,7,9,6,7,6,5,9,9,9,2,5,2,3,6,5,9,6,6,6,6,4,7,5,3,3,5,3,3,5,3,4,1,1,,2,2,,2,2,1,1,,,,,,
2011/3/31,元町３丁目,,計,941,1350,,13,13,8,5,6,6,2,7,8,6,5,7,5,3,9,8,3,6,5,9,18,23,30,39,46,39,48,51,36,45,39,36,36,33,32,23,19,27,21,24,19,18,11,14,10,12,20,12,11,11,15,10,13,19,10,20,17,14,14,14,12,20,23,16,8,8,13,5,14,13,18,9,7,10,11,5,9,7,6,4,6,4,3,6,5,5,2,4,,3,3,,2,3,1,1,1,,,,,
2011/3/31,湊町１丁目,,男,,403,,1,,6,4,1,2,3,4,6,4,1,1,,3,1,2,2,3,2,2,2,3,2,3,1,2,2,2,3,2,7,7,7,5,7,3,5,8,9,10,8,12,9,13,8,6,8,5,7,8,9,5,4,8,6,3,6,7,12,10,7,8,8,10,13,9,2,5,3,8,3,3,1,2,4,5,2,6,3,1,1,1,,,,,1,,2,,,2,,1,,,,,,,,
