基準日,町丁目名,秘匿区分,男女別,世帯数,総数,合算総数,０歳,１歳,２歳,３歳,４歳,５歳,６歳,７歳,８歳,９歳,１０歳,１１歳,１２歳,１３歳,１４歳,１５歳,１６歳,１７歳,１８歳,１９歳,２０歳,２１歳,２２歳,２３歳,２４歳,２５歳,２６歳,２７歳,２８歳,２９歳,３０歳,３１歳,３２歳,３３歳,３４歳,３５歳,３６歳,３７歳,３８歳,３９歳,４０歳,４１歳,４２歳,４３歳,４４歳,４５歳,４６歳,４７歳,４８歳,４９歳,５０歳,５１歳,５２歳,５３歳,５４歳,５５歳,５６歳,５７歳,５８歳,５９歳,６０歳,６１歳,６２歳,６３歳,６４歳,６５歳,６６歳,６７歳,６８歳,６９歳,７０歳,７１歳,７２歳,７３歳,７４歳,７５歳,７６歳,７７歳,７８歳,７９歳,８０歳,８１歳,８２歳,８３歳,８４歳,８５歳,８６歳,８７歳,８８歳,８９歳,９０歳,９１歳,９２歳,９３歳,９４歳,９５歳,９６歳,９７歳,９８歳,９９歳,１００歳以上,不明
2020/3/31,海老江５丁目,,男,0,249,0,2,2,0,1,0,2,0,1,0,2,0,0,1,0,1,0,0,1,0,3,0,2,2,2,11,11,13,6,10,9,12,5,7,2,5,4,6,1,7,3,8,5,7,3,6,4,5,3,2,3,2,2,4,3,4,5,1,3,2,3,2,2,0,3,0,0,3,2,1,1,1,4,1,1,2,2,3,1,0,1,2,2,1,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
2020/3/31,海老江５丁目,,女,0,348,0,0,0,1,1,1,2,2,2,0,1,0,2,1,0,1,0,0,0,1,1,6,2,13,6,16,19,14,19,9,11,11,15,12,12,12,9,4,14,3,1,5,7,4,8,5,6,2,4,3,3,1,4,0,4,1,0,3,1,1,0,2,2,1,1,3,1,3,3,2,1,3,2,3,4,2,3,2,3,1,3,2,1,3,4,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0
2020/3/31,海老江５丁目,,計,477,597,0,2,2,1,2,1,4,2,3,0,3,0,2,2,0,2,0,0,1,1,4,6,4,15,8,27,30,27,25,19,20,23,20,19,14,17,13,10,15,10,4,13,12,11,11,11,10,7,7,5,6,3,6,4,7,5,5,4,4,3,3,4,4,1,4,3,1,6,5,3,2,4,6,4,5,4,5,5,4,1,4,4,3,4,5,1,1,0,1,3,1,0,1,1,1,0,0,1,0,0,0,0,0
2020/3/31,海老江６丁目,,男,0,192,0,1,2,1,1,0,0,0,2,1,3,0,2,2,1,1,3,1,2,1,3,1,7,5,2,2,2,7,3,5,1,0,3,3,2,4,3,4,0,2,3,2,2,2,1,3,2,1,3,2,2,1,4,1,1,3,3,2,5,3,3,1,3,4,1,1,7,2,4,3,4,3,1,3,3,1,2,1,1,1,1,1,0,2,1,1,0,0,2,1,0,0,1,2,1,1,0,0,0,0,0,0,0
2020/3/31,海老江６丁目,,女,0,189,0,1,0,0,0,2,1,4,0,0,2,0,1,1,3,0,0,1,1,4,0,1,0,2,1,3,1,3,2,2,0,4,4,3,2,4,2,2,3,3,3,1,1,2,1,4,2,4,2,3,4,5,5,1,1,5,2,2,2,2,4,5,5,1,2,3,2,1,2,2,0,2,4,1,0,2,0,2,3,0,4,5,1,1,4,2,0,2,3,3,4,0,0,0,2,0,2,0,0,0,0,0,0
2020/3/31,海老江６丁目,,計,220,381,0,2,2,1,1,2,1,4,2,1,5,0,3,3,4,1,3,2,3,5,3,2,7,7,3,5,3,10,5,7,1,4,7,6,4,8,5,6,3,5,6,3,3,4,2,7,4,5,5,5,6,6,9,2,2,8,5,4,7,5,7,6,8,5,3,4,9,3,6,5,4,5,5,4,3,3,2,3,4,1,5,6,1,3,5,3,0,2,5,4,4,0,1,2,3,1,2,0,0,0,0,0,0
2020/3/31,海老江７丁目,,男,0,976,0,4,4,7,7,3,1,4,2,4,3,5,3,4,8,4,10,4,3,4,12,6,16,10,16,20,20,15,22,23,17,14,19,13,24,11,14,19,16,10,10,15,14,11,11,8,16,23,29,17,17,24,10,12,11,10,14,8,11,14,7,5,7,13,10,10,6,8,7,16,7,17,10,13,12,9,16,12,6,11,9,9,8,9,7,11,6,7,10,4,0,1,1,2,2,0,1,0,0,1,0,0,0
2020/3/31,海老江７丁目,,女,0,1083,0,6,2,5,5,6,6,3,2,3,5,9,7,3,2,4,6,1,5,5,14,11,7,15,17,21,19,25,23,19,16,22,23,19,13,13,21,19,14,19,18,18,7,12,11,13,16,9,23,21,17,20,17,13,11,15,10,7,10,10,6,8,8,9,9,10,5,9,16,11,10,14,18,22,12,7,9,15,12,15,10,13,11,14,16,12,14,11,4,8,8,3,5,2,4,1,0,2,3,1,0,3,0
2020/3/31,海老江７丁目,,計,1325,2059,0,10,6,12,12,9,7,7,4,7,8,14,10,7,10,8,16,5,8,9,26,17,23,25,33,41,39,40,45,42,33,36,42,32,37,24,35,38,30,29,28,33,21,23,22,21,32,32,52,38,34,44,27,25,22,25,24,15,21,24,13,13,15,22,19,20,11,17,23,27,17,31,28,35,24,16,25,27,18,26,19,22,19,23,23,23,20,18,14,12,8,4,6,4,6,1,1,2,3,2,0,3,0
2020/3/31,海老江８丁目,,男,0,967,0,15,11,11,8,14,14,5,9,7,5,11,12,5,6,5,0,7,5,4,5,5,13,7,9,16,14,10,23,27,19,24,26,25,40,18,19,35,20,20,17,20,21,16,11,14,11,18,9,10,11,18,13,11,11,8,8,8,7,9,8,9,9,10,6,4,4,6,4,12,10,12,7,8,9,3,5,9,3,8,2,3,4,6,6,1,3,5,1,2,1,1,4,0,1,0,1,0,0,0,0,0,0
2020/3/31,海老江８丁目,,女,0,1001,0,21,12,15,16,9,6,9,4,7,5,6,5,5,3,0,6,3,3,9,8,5,8,14,10,24,18,17,25,27,20,26,26,26,24,23,26,32,35,12,19,18,15,10,17,7,14,12,15,7,9,15,12,12,2,10,6,7,6,3,7,7,4,10,9,3,9,7,7,6,8,9,11,13,10,6,3,7,10,5,8,7,9,4,6,7,6,6,9,2,4,4,1,1,2,0,4,1,2,0,1,0,0
2020/3/31,海老江８丁目,,計,1064,1968,0,36,23,26,24,23,20,14,13,14,10,17,17,10,9,5,6,10,8,13,13,10,21,21,19,40,32,27,48,54,39,50,52,51,64,41,45,67,55,32,36,38,36,26,28,21,25,30,24,17,20,33,25,23,13,18,14,15,13,12,15,16,13,20,15,7,13,13,11,18,18,21,18,21,19,9,8,16,13,13,10,10,13,10,12,8,9,11,10,4,5,5,5,1,3,0,5,1,2,0,1,0,0
2020/3/31,総数,,男,0,36875,0,420,411,382,365,344,353,318,295,337,339,295,279,283,292,276,251,250,261,269,272,265,291,322,441,549,595,661,622,651,637,643,640,666,709,622,695,678,672,625,653,631,658,692,632,655,684,713,686,662,579,555,529,537,437,472,452,418,416,382,395,348,349,292,310,299,299,286,309,329,370,387,423,414,298,205,277,276,227,259,246,166,171,169,137,183,119,127,121,86,60,63,54,30,21,15,16,11,6,1,1,1,0
2020/3/31,総数,,女,0,40716,0,404,378,378,367,362,343,331,291,315,281,278,297,279,259,255,265,260,257,262,285,289,332,436,473,646,644,650,684,672,765,678,736,747,740,725,724,719,720,676,678,655,679,709,682,676,695,729,714,625,590,565,549,519,406,486,432,458,451,418,397,347,326,311,315,313,301,353,357,401,391,460,525,530,379,243,308,365,345,347,330,287,243,285,309,266,267,224,213,196,174,143,127,106,73,52,47,42,28,26,22,23,0
2020/3/31,総数,,計,42607,77591,0,824,789,760,732,706,696,649,586,652,620,573,576,562,551,531,516,510,518,531,557,554,623,758,914,1195,1239,1311,1306,1323,1402,1321,1376,1413,1449,1347,1419,1397,1392,1301,1331,1286,1337,1401,1314,1331,1379,1442,1400,1287,1169,1120,1078,1056,843,958,884,876,867,800,792,695,675,603,625,612,600,639,666,730,761,847,948,944,677,448,585,641,572,606,576,453,414,454,446,449,386,351,334,282,234,206,181,136,94,67,63,53,34,27,23,24,0
